,label,x,y
47788,stop,"[ 66  78  83 ..., -90 -95 -99]",23
47789,stop,"[-22 -39 -38 ..., -91 -62 -39]",23
47790,stop,"[17 20 27 ..., 49 30 34]",23
47791,stop,"[ -58  -75 -100 ...,   70   39   58]",23
47792,stop,"[ -88 -140 -194 ..., -197 -187 -176]",23
47793,stop,"[ -1 -16 -42 ...,  51  34  19]",23
47794,stop,"[-4 -5 -2 ..., 30 22 22]",23
47795,stop,"[ 7 12  9 ..., 14 14 15]",23
47796,stop,"[ 0 -4 -1 ...,  5  6 11]",23
47797,stop,"[ -3  -6  -4 ..., -11  -4  -4]",23
47798,stop,"[ -7 -16  -7 ..., -17 -11  -8]",23
47799,stop,"[ 1 16 23 ..., 23 30 21]",23
47800,stop,"[-46 -47 -52 ...,  67  68  60]",23
47801,stop,"[-1  2  2 ...,  2  2  2]",23
47802,stop,"[ 0  2  3 ..., -2 -1  2]",23
47803,stop,"[-1 -1 -2 ...,  2  2  1]",23
47804,stop,"[-1 -1 -1 ...,  2  3  1]",23
47805,stop,"[ 12  44  52 ..., -30  90 148]",23
47806,stop,"[  -3  334  277 ..., 1421 1114  683]",23
47807,stop,"[  8  22  26 ..., -19 -20 -28]",23
47808,stop,"[34 65 19 ..., 52 46 49]",23
47809,stop,"[ 20  23  28 ..., -37 -31 -26]",23
47810,stop,"[54 55 64 ..., 67 62 62]",23
47811,stop,"[-10  -8  -5 ..., -10  -1  -8]",23
47812,stop,"[-18 -14 -19 ...,  28  25  23]",23
47813,stop,"[ -45  -85  -31 ...,  -92 -137  -25]",23
47814,stop,"[ 57  61  36 ..., 195 171 111]",23
47815,stop,"[ 1 -3 -2 ...,  8  7 -6]",23
47816,stop,"[ 5  4  6 ..., 16 24 20]",23
47817,stop,"[  4  -5 -27 ..., -24 -32 -27]",23
47818,stop,"[  -3   -3    0 ..., -105  -50   35]",23
47819,stop,"[-1 -3 -4 ..., -1 -2  0]",23
47820,stop,"[ 0  0  0 ...,  0  1 -3]",23
47821,stop,"[108 112 113 ..., 141 132 126]",23
47822,stop,"[ 0  0  0 ..., 17 12  6]",23
47823,stop,"[  0   0   0 ..., 350 379 382]",23
47824,stop,"[-39 -52 -63 ..., -14 -18 -29]",23
47825,stop,"[-26 -36 -49 ...,   4   0 -22]",23
47826,stop,"[-182 -199 -201 ..., -536 -491 -374]",23
47827,stop,"[  0 -17  17 ...,   7  26  13]",23
47828,stop,"[ 159  172  179 ..., -185 -184 -185]",23
47829,stop,"[-727 -761 -763 ..., -723 -743 -730]",23
47830,stop,"[  46   89   51 ..., -187 -190 -133]",23
47831,stop,"[192 251 231 ..., 289 426 486]",23
47832,stop,"[1644 2264 3827 ..., 2123 2043 2209]",23
47833,stop,"[ -310  -935 -1022 ...,  1206   979  1271]",23
47834,stop,"[  -6 -354 -299 ...,  151  131  173]",23
47835,stop,"[ 3  5  6 ..., -7 -4 -4]",23
47836,stop,"[-1  2  4 ..., -8 -2  1]",23
47837,stop,"[ 2 -1  1 ..., -9 -5 -8]",23
47838,stop,"[-2 -3 -1 ..., -3 -3  3]",23
47839,stop,"[  1   5  -1 ...,  -1  -4 -10]",23
47840,stop,"[ 0  0  0 ..., -2 -1  0]",23
47841,stop,"[ -36  -39  -22 ..., 1747 1592 1421]",23
47842,stop,"[ 627  664  655 ..., 4618 4480 4516]",23
47843,stop,"[ 31  29  16 ..., 441 493 553]",23
47844,stop,"[   -67    -12     41 ..., -11742 -11242 -10719]",23
47845,stop,"[  112   116   124 ..., -3579 -3739 -3788]",23
47846,stop,"[0 0 0 ..., 0 0 0]",23
47847,stop,"[11 21 18 ..., 16 20 16]",23
47848,stop,"[-20 -25 -38 ...,  23  19  21]",23
47849,stop,"[ 0  2  1 ..., -2 -3 -3]",23
47850,stop,"[ -27  149  272 ..., -123 -253 -275]",23
47851,stop,"[ 299  277  297 ..., -511 -450 -415]",23
47852,stop,"[ -73 -116 -115 ...,   65   17   32]",23
47853,stop,"[-362 -258 -616 ..., -489 -377 -395]",23
47854,stop,"[-499 -545 -465 ..., -783 -803 -727]",23
47855,stop,"[-542 -595 -602 ..., -605 -607 -539]",23
47856,stop,"[ 22  48 -29 ..., 140 121  82]",23
47857,stop,"[ 78  76  88 ...,  75 100 122]",23
47858,stop,"[ 0 -1  0 ..., -1  0  0]",23
47859,stop,"[ 0  0 -1 ..., -1  0 -1]",23
47860,stop,"[ -5  -7 -18 ..., -23 -16 -10]",23
47861,stop,"[-31 -51 -28 ..., -70 -52 -57]",23
47862,stop,"[ -17  -46  -75 ..., -182 -168 -134]",23
47863,stop,"[-163 -722 -408 ..., -556 -500 -510]",23
47864,stop,"[ -69 -371 -324 ..., -138 -309 -284]",23
47865,stop,"[ -99 -412 -309 ..., -348 -239  106]",23
47866,stop,"[ -17   43  128 ..., -121 -175  -73]",23
47867,stop,"[ -9 -31 -41 ...,  -4 -27 -38]",23
47868,stop,"[ 14  19 -27 ..., -20 -46 -55]",23
47869,stop,"[ 12  47  97 ...,  82 122 106]",23
47870,stop,"[  51  -56 -159 ...,  100  190  204]",23
47871,stop,"[ 42 176 -96 ...,  22  -7  -4]",23
47872,stop,"[   4  -16  -60 ..., -160 -118  -71]",23
47873,stop,"[ 455  716  619 ..., -139  -36  -29]",23
47874,stop,"[ 149  346  194 ..., -109 -158 -106]",23
47875,stop,"[-3 -5 -9 ..., -6 -6  1]",23
47876,stop,"[ 0 -5 -5 ..., 12  7  9]",23
47877,stop,"[269 249 277 ..., 533 478 377]",23
47878,stop,"[1376 1438 1508 ..., 1469 1475 1469]",23
47879,stop,"[ 51  54  65 ..., 104  86  81]",23
47880,stop,"[ 75  75  83 ..., 120 107  96]",23
47881,stop,"[ -3 -40   1 ..., -35 -15 -23]",23
47882,stop,"[ 1  2  3 ..., -2 -1 -1]",23
47883,stop,"[ -8 -16 -21 ...,  -5   2  -9]",23
47884,stop,"[ 16  13  29 ..., -33  -2  38]",23
47885,stop,"[-42 -43 -45 ...,  57  56  50]",23
47886,stop,"[  6  -7 -62 ..., -15 -12 -18]",23
47887,stop,"[ 0  0  0 ..., -1  0  0]",23
47888,stop,"[-3 -8 -8 ...,  7  6 -1]",23
47889,stop,"[-4 -2 -2 ..., 10 10  8]",23
47890,stop,"[ 0 -4 -5 ..., -2 -1 -3]",23
47891,stop,"[ 0 -2 -2 ..., -2 -2 -1]",23
47892,stop,"[-3 -3 -1 ...,  2  1 -3]",23
47893,stop,"[ 0  1 -1 ...,  2 -1  2]",23
47894,stop,"[-1 -2  0 ..., 25 35 44]",23
47895,stop,"[ 0  1  1 ...,  2  1 -1]",23
47896,stop,"[ -11 -139  -82 ...,  -55   94  -45]",23
47897,stop,"[ -2  17   1 ..., -27 -39 -41]",23
47898,stop,"[  1   7   8 ..., -11 -11 -11]",23
47899,stop,"[  5   1 -39 ...,  25  38  49]",23
47900,stop,"[-26 -56 -72 ...,  76  60  12]",23
47901,stop,"[-1 -1 -1 ...,  0  1  2]",23
47902,stop,"[ 1  2  1 ..., -1 -3 -4]",23
47903,stop,"[ 0  1  1 ...,  0  0 -1]",23
47904,stop,"[ 6  8  8 ..., 36 36 35]",23
47905,stop,"[12 22 27 ..., 19 15 22]",23
47906,stop,"[-13 -13  -7 ..., -31 -28 -42]",23
47907,stop,"[-10 -10  -9 ..., -15  -5 -12]",23
47908,stop,"[13 20 19 ..., 34 29 24]",23
47909,stop,"[21 28 32 ..., 21 21 29]",23
47910,stop,"[ -1 -11 -13 ...,  -7 -10 -10]",23
47911,stop,"[-59 -74 -84 ...,  75  72  95]",23
47912,stop,"[ 739  800 1037 ..., -894 -871 -750]",23
47913,stop,"[ -518  -917 -1284 ...,  1526  1485  1199]",23
47914,stop,"[ -2   9 -11 ...,  -1 -12 -25]",23
47915,stop,"[ -7 -12 -16 ...,   3 -26 -12]",23
47916,stop,"[-16 -16 -13 ...,  -4 -24 -29]",23
47917,stop,"[12 20 21 ..., 17 12  8]",23
47918,stop,"[ -3   9   6 ..., -14 -15 -16]",23
47919,stop,"[-18 -15 -16 ...,  24  28  27]",23
47920,stop,"[ -2   9  22 ..., -25 -30 -14]",23
47921,stop,"[-13 -19  -9 ...,  32  43  25]",23
47922,stop,"[ 10  21  19 ...,  -2  -7 -11]",23
47923,stop,"[-150 -324 -314 ...,   18 -189 -289]",23
47924,stop,"[-120 -113  -58 ..., -109 -146 -176]",23
47925,stop,"[-140 -181 -177 ...,  142  299  277]",23
47926,stop,"[  2  -3 -13 ...,  -4  -9  -9]",23
47927,stop,"[ 1  7 11 ..., 35 43 48]",23
47928,stop,"[-30 -27 -18 ..., -17 -26 -33]",23
47929,stop,"[ 0 -3 -2 ..., -5 -8 -4]",23
47930,stop,"[41 47 50 ..., 47 50 48]",23
47931,stop,"[123 134 123 ..., 801 788 783]",23
47932,stop,"[103  97  94 ..., 276 290 289]",23
47933,stop,"[ 12  20   8 ...,  31  41 -17]",23
47934,stop,"[0 1 4 ..., 8 3 1]",23
47935,stop,"[104  91 113 ..., 160 172 174]",23
47936,stop,"[ 83  97 135 ..., 211 186 139]",23
47937,stop,"[ 1  2 -2 ..., -3 -4 -4]",23
47938,stop,"[-1 -1 -1 ..., 17 21 25]",23
47939,stop,"[ 0  2  4 ...,  2  1 -1]",23
47940,stop,"[ 1  2  2 ..., -1 -3 -4]",23
47941,stop,"[  2   2   0 ..., 334 163  23]",23
47942,stop,"[ -4 -12  -1 ...,   2  -1   2]",23
47943,stop,"[ 0  1  1 ..., -6  0  2]",23
47944,stop,"[-1  3 -5 ..., 19 11 12]",23
47945,stop,"[ -6  -3  -3 ..., -23  22  69]",23
47946,stop,"[ 5  8  7 ..., -3 -4 -8]",23
47947,stop,"[  2  -2   1 ..., -11 -11  -6]",23
47948,stop,"[ 225 -636  632 ..., -457 -450 -439]",23
47949,stop,"[  -4  -57 -103 ...,   79   70   52]",23
47950,stop,"[-12 -22 -24 ...,  27  13  22]",23
47951,stop,"[  4  -3 -11 ..., -11  -5  -6]",23
47952,stop,"[-1 -2 -3 ...,  2  2 -1]",23
47953,stop,"[ 60  82 107 ..., 255 208 186]",23
47954,stop,"[ 120 -233 -614 ...,  658   26 -552]",23
47955,stop,"[ -8 -15 -22 ...,   0  -1  -6]",23
47956,stop,"[ -4  -9 -29 ..., -15 -19 -26]",23
47957,stop,"[ -16   15   87 ..., -206 -180 -131]",23
47958,stop,"[ 29  87 151 ..., 263 222 153]",23
47959,stop,"[  28 -240 -393 ...,  413  561  472]",23
47960,stop,"[ 4  4  4 ...,  6 -1  8]",23
47961,stop,"[  6  10   8 ..., -10  -1   0]",23
47962,stop,"[ -79 -156 -159 ..., -220   -3  157]",23
47963,stop,"[ 147  119   25 ..., -108 -143 -203]",23
47964,stop,"[-241 -723 -112 ...,  560  565  567]",23
47965,stop,"[-36 -31 -32 ..., 214 204 210]",23
47966,stop,"[ -6  55  60 ..., -53 -59 -31]",23
47967,stop,"[ 1 12 -2 ..., 11 10  7]",23
47968,stop,"[  2 -15   7 ...,  -8  -6 -12]",23
47969,stop,"[  6  53  48 ..., 153 123 102]",23
47970,stop,"[-176 -580 -779 ...,   84  360  464]",23
47971,stop,"[-10 -23 -19 ...,  40  36  35]",23
47972,stop,"[  1   5   8 ..., -32 -34 -27]",23
47973,stop,"[10 11  7 ..., 48 52 35]",23
47974,stop,"[-2 -2 -2 ..., -5 -5 -4]",23
47975,stop,"[-1  1 -6 ..., -6  1  5]",23
47976,stop,"[-5 -4 -7 ...,  4  6  5]",23
47977,stop,"[-156 -143 -156 ..., -771 -768 -779]",23
47978,stop,"[ 17  20  18 ..., -44 -28 -30]",23
47979,stop,"[  0 -16 -16 ..., -12 -25 -30]",23
47980,stop,"[  28   38   34 ...,  914 1108 1114]",23
47981,stop,"[-5032 -8285 -7271 ..., -7241 -8016 -6558]",23
47982,stop,"[-5018 -8242 -7194 ..., -7256 -8107 -6109]",23
47983,stop,"[ -55 -144 -236 ...,   -8   61  138]",23
47984,stop,"[  73  118   90 ..., -110 -147 -149]",23
47985,stop,"[-110 -114 -112 ..., -111 -133 -145]",23
47986,stop,"[103 144  95 ..., 101  87 120]",23
47987,stop,"[-1  2 -2 ..., -8 -9  1]",23
47988,stop,"[ 0 -7 -9 ...,  4  9  9]",23
47989,stop,"[ 0 20 27 ..., 13 14 21]",23
47990,stop,"[ 6  6  5 ..., 10 16  7]",23
47991,stop,"[ 4  7  5 ..., -2  2  7]",23
47992,stop,"[-12  -1  -7 ..., -59 -62 -56]",23
47993,stop,"[-2  1  1 ..., -4 -4 -4]",23
47994,stop,"[ 0  2  2 ...,  3  1 -1]",23
47995,stop,"[-1  2 -1 ...,  1 -4  2]",23
47996,stop,"[ 2 -1 -1 ...,  4  7  5]",23
47997,stop,"[ 1  2  0 ...,  2 -1  1]",23
47998,stop,"[-71 -72 -63 ...,  92  90  75]",23
47999,stop,"[-50 -48 -33 ..., -63 -67 -58]",23
48000,stop,"[-42 135 -61 ...,  63 -64  91]",23
48001,stop,"[ -2  74 -56 ...,  75  54  59]",23
48002,stop,"[ -99 -128 -199 ...,  -99 -245 -245]",23
48003,stop,"[  35  -20 -151 ...,  -38  -73  -91]",23
48004,stop,"[-13 -13 -14 ..., -18 -17 -16]",23
48005,stop,"[ -2 -28 -51 ..., -86 -80 -60]",23
48006,stop,"[47 61 93 ..., 60 98 86]",23
48007,stop,"[ 224  284  211 ..., -150 -188 -271]",23
48008,stop,"[-25  39  68 ..., -15   1  43]",23
48009,stop,"[ 0  1  3 ..., -5 -5 -4]",23
48010,stop,"[0 2 7 ..., 8 6 4]",23
48011,stop,"[ 0  0 -1 ...,  7  5  3]",23
48012,stop,"[ -10   -3   14 ..., -245 -214 -213]",23
48013,stop,"[  1   1  -1 ..., -84 -72 -47]",23
48014,stop,"[ -1 -11 -19 ..., -19 -16 -14]",23
48015,stop,"[ 50  47  43 ..., -82 -76 -67]",23
48016,stop,"[  7   4  -2 ..., -23 -18  -8]",23
48017,stop,"[ 0 -1 -1 ...,  0  0  2]",23
48018,stop,"[ -1  -7   0 ...,   1 -13 -11]",23
48019,stop,"[  77   76   85 ..., -136 -141 -137]",23
48020,stop,"[  4   8   6 ..., -22 -19 -14]",23
48021,stop,"[ 15  15  17 ..., -17 -16 -12]",23
48022,stop,"[  -55    46   240 ..., -1660 -1724 -1720]",23
48023,stop,"[232 415 211 ...,  87 254 227]",23
48024,stop,"[ 499  261  516 ..., -466 -251 -291]",23
48025,stop,"[-26 -47 -32 ..., 542 492 350]",23
48026,stop,"[  522   553   582 ..., -1089 -1055  -775]",23
48027,stop,"[ 67  70  75 ..., -80 -77 -73]",23
48028,stop,"[ -4 -16 -17 ...,  -1  -3   8]",23
48029,stop,"[-16 -25 -34 ...,  -2 -16 -15]",23
48030,stop,"[-885 -919 -953 ..., 1077 1048  998]",23
48031,stop,"[-1 -2 -2 ...,  3  1 -2]",23
48032,stop,"[ 0 -1 -2 ...,  3  3  3]",23
48033,stop,"[ 0  1 -1 ..., -1  3  2]",23
48034,stop,"[-1  1 -1 ..., -1  2  3]",23
48035,stop,"[-1 -2  0 ...,  2  3  2]",23
48036,stop,"[  -4 -276 -251 ..., -265 -370 -289]",23
48037,stop,"[ -55 -309 -358 ..., -352 -552 -399]",23
48038,stop,"[   3   -3    0 ...,  105  -14 -140]",23
48039,stop,"[-1 -2 -2 ..., -1 -2 -2]",23
48040,stop,"[  6  18  15 ...,  -3 -11   3]",23
48041,stop,"[137 126 135 ..., 106 132 157]",23
48042,stop,"[  1  -1   0 ..., -19 -41 -46]",23
48043,stop,"[ 339  413  471 ..., 1086  894  736]",23
48044,stop,"[  31 -223 -379 ..., -183 -170 -120]",23
48045,stop,"[   0    0    0 ...,  -54 -314   -8]",23
48046,stop,"[   5  -93  -47 ..., -332 -245 -345]",23
48047,stop,"[  0   7   8 ..., -12 -12 -10]",23
48048,stop,"[-11 -18 -22 ...,  20  20  16]",23
48049,stop,"[ -6  -8  -4 ..., -10 -11 -10]",23
48050,stop,"[1 2 5 ..., 2 6 5]",23
48051,stop,"[ -72 -133 -127 ..., -151 -150 -136]",23
48052,stop,"[ -16   40  -70 ...,  989  674 -730]",23
48053,stop,"[ 31 598 509 ..., 110 538 613]",23
48054,stop,"[  10   82 -182 ...,  -93 -140 -136]",23
48055,stop,"[  75   48   26 ..., -353 -368 -360]",23
48056,stop,"[ 9 11 13 ..., 12 11 12]",23
48057,stop,"[  5 -21 -87 ..., -39  18  53]",23
48058,stop,"[ 46 125 -10 ..., 204 163 202]",23
48059,stop,"[ 0 -4 -8 ..., -7 -8 -8]",23
48060,stop,"[ 2 -1  2 ..., 12  7  4]",23
48061,stop,"[ 51  24  44 ..., -45 -60 -89]",23
48062,stop,"[-12 -22 -43 ..., -33 -26 -28]",23
48063,stop,"[-1 -1 -2 ...,  2  1 -2]",23
48064,stop,"[ 2  5  2 ...,  0  4 11]",23
48065,stop,"[ 2270  3776  3231 ..., -4024 -4836 -3015]",23
48066,stop,"[-6855 -6873 -6870 ..., -6922 -6900 -6957]",23
48067,stop,"[-343 -333 -141 ..., -381 -603 -674]",23
48068,stop,"[ 3883  3965  3952 ..., -4019 -3981 -4047]",23
48069,stop,"[-102 -132 -138 ...,  180  168  169]",23
48070,stop,"[1085 1119 1123 ..., 1222 1211 1220]",23
48071,stop,"[0 0 0 ..., 1 1 0]",23
48072,stop,"[ -6 -14 -13 ..., -32 -21 -15]",23
48073,stop,"[ 35  44  47 ..., -59 -64 -52]",23
48074,stop,"[11 25 31 ..., 32 29 27]",23
48075,stop,"[ 7 10 13 ..., 15 20 16]",23
48076,stop,"[-15 -20 -14 ..., -40 -34 -25]",23
48077,stop,"[   8    1    8 ..., -124  -88  -52]",23
48078,stop,"[ 56  76  33 ..., -12 -37 -56]",23
48079,stop,"[-18 -65 -77 ...,   0  -1  -3]",23
48080,stop,"[-11 -29 -55 ..., -36 -46 -49]",23
48081,stop,"[  0   0  -1 ..., -23 -15  -3]",23
48082,stop,"[  0   0   0 ..., -23 -18 -25]",23
48083,stop,"[-1 -1  0 ...,  6 20 24]",23
48084,stop,"[-1 -1 -1 ..., 35 27 26]",23
48085,stop,"[-157 -214 -243 ...,  278  236  207]",23
48086,stop,"[ 165  341  246 ..., -206 -268 -211]",23
48087,stop,"[ -34  153  119 ..., -207 -211 -115]",23
48088,stop,"[ 0  1 -1 ..., -1  0 -2]",23
48089,stop,"[ 0  0  0 ..., -1 -2 -1]",23
48090,stop,"[0 0 0 ..., 6 6 5]",23
48091,stop,"[0 0 0 ..., 3 6 8]",23
48092,stop,"[ 121  175  215 ..., -229 -168 -124]",23
48093,stop,"[  53 -190  152 ...,  239  151  144]",23
48094,stop,"[0 0 0 ..., 0 0 1]",23
48095,stop,"[  6  -5 -22 ..., -20 -13 -11]",23
48096,stop,"[ -522  -879  -781 ..., -1135 -1234 -1176]",23
48097,stop,"[  0  -8 -20 ...,  26  14  19]",23
48098,stop,"[ 3  7  8 ..., 11 12  6]",23
48099,stop,"[  8  12   6 ..., -20 -20 -21]",23
48100,stop,"[ -7 -11 -15 ...,   1  -5 -11]",23
48101,stop,"[-6 -3 -2 ...,  9  7 13]",23
48102,stop,"[ 4  4  8 ..., 54 33 34]",23
48103,stop,"[   41    66    45 ..., -2355 -2538 -2250]",23
48104,stop,"[ 0  3 -1 ...,  2  0  0]",23
48105,stop,"[  2   3  14 ..., -32 -36 -27]",23
48106,stop,"[-2 -3 -4 ...,  5  7  4]",23
48107,stop,"[ -4 -10  -9 ...,   9   6   7]",23
48108,stop,"[ -37 -106 -143 ...,  103  105  107]",23
48109,stop,"[-56 -77 -74 ..., -66 -71 -73]",23
48110,stop,"[-25 -36 -39 ...,  -9 -18 -32]",23
48111,stop,"[  58   60   59 ..., -143 -137  -97]",23
48112,stop,"[ 9 14 17 ..., 51 48 34]",23
48113,stop,"[-7 -5  8 ..., 42 38 28]",23
48114,stop,"[ 18  22  35 ..., -22 -60 -59]",23
48115,stop,"[ 9 10  5 ..., 15 14 17]",23
48116,stop,"[   1    0    0 ..., 4147 4606 4934]",23
48117,stop,"[   4    5    6 ...,  269  -25 -304]",23
48118,stop,"[  2   2   1 ..., -14 -14 -12]",23
48119,stop,"[-2 -2 -4 ...,  2  3  5]",23
48120,stop,"[ -3  -3  -3 ..., -11 -10  -6]",23
48121,stop,"[-19 -28 -35 ..., -39 -31 -25]",23
48122,stop,"[-3 36 31 ..., 38 33 23]",23
48123,stop,"[ 32  90 -46 ...,  39  58  49]",23
48124,stop,"[ -6  14 -18 ...,  39  57  25]",23
48125,stop,"[ -6  -3  -3 ..., -25 -22 -19]",23
48126,stop,"[ 8 18 24 ..., 18 18 14]",23
48127,stop,"[22 28 41 ..., 15 26 27]",23
48128,stop,"[ 23  26  22 ..., -25 -37 -34]",23
48129,stop,"[ 15  59 116 ..., -50 -46 -46]",23
48130,stop,"[-48 -61 -84 ..., 384 373 367]",23
48131,stop,"[ -64 -108  -54 ..., -151 -144  -87]",23
48132,stop,"[-1 12  5 ...,  3  4  3]",23
48133,stop,"[-1 -1 -1 ..., -5 -5 -7]",23
48134,stop,"[-1 -2  2 ..., -2 -1 -1]",23
48135,stop,"[ 2  2  2 ..., -7 -4 -4]",23
48136,stop,"[0 1 1 ..., 2 2 2]",23
48137,stop,"[2 2 2 ..., 3 4 3]",23
48138,stop,"[ -9 -46 -25 ..., -49 -48 -45]",23
48139,stop,"[  0  -5   2 ...,  -6  -8 -10]",23
48140,stop,"[ 0  0 -1 ...,  1  1  2]",23
48141,stop,"[ -4  -6   1 ..., -16 -14 -10]",23
48142,stop,"[ 0  0  0 ..., -2 -3 -3]",23
48143,stop,"[ 0  1 -2 ...,  3  3  4]",23
48144,stop,"[ 0  1  0 ..., -4 -4 -5]",23
48145,stop,"[0 0 0 ..., 3 3 2]",23
48146,stop,"[ 0 -1 -2 ...,  0  1 -2]",23
48147,stop,"[-56 -61 -90 ...,  69  79 134]",23
48148,stop,"[   8 -191  -81 ..., -162 -111  -23]",23
48149,stop,"[  12 -102 -149 ..., -265  -92 -142]",23
48150,stop,"[0 0 0 ..., 2 2 1]",23
48151,stop,"[-374 -407 -470 ...,  804  817  720]",23
48152,stop,"[  840  1087  1440 ..., -1068 -1193 -1269]",23
48153,stop,"[ 127  250  300 ..., -193 -160 -174]",23
48154,stop,"[ -207  -563 -1053 ...,  1716  1411  1167]",23
48155,stop,"[ -779 -1129 -1368 ..., -1468 -1497 -1453]",23
48156,stop,"[-111 -158  -83 ...,   16    7    3]",23
48157,stop,"[0 3 2 ..., 2 1 1]",23
48158,stop,"[ 11  12  11 ..., -24 -23 -25]",23
48159,stop,"[14 14 14 ..., 15 15 14]",23
48160,stop,"[-165  121  799 ...,    8    5    5]",23
48161,stop,"[-1 -1 -1 ...,  4 10 11]",23
48162,stop,"[36 37 35 ..., 58 68 59]",23
48163,stop,"[-126 -148 -154 ...,  253  250  229]",23
48164,stop,"[ 47  80  39 ..., -71 -48 -63]",23
48165,stop,"[379 384 401 ..., 414 403 394]",23
48166,stop,"[ -64  -72  -66 ..., -114  -95  -84]",23
48167,stop,"[ 45  84 117 ...,   2  79  91]",23
48168,stop,"[  92  168  226 ..., -161 -205 -219]",23
48169,stop,"[ 86 102 113 ..., 157 148 128]",23
48170,stop,"[  5  16  13 ..., -39 -27  -4]",23
48171,stop,"[-70 -80 -82 ..., 114  86 141]",23
48172,stop,"[-146 -226 -180 ...,  179  179   99]",23
48173,stop,"[-47 -82 -93 ..., -46 -34  -6]",23
48174,stop,"[ -34  -61  -61 ..., -203 -240 -186]",23
48175,stop,"[-10  -8   7 ..., 182 185 137]",23
48176,stop,"[20 49 63 ..., 58 43 42]",23
48177,stop,"[-3 -4 -8 ...,  3  4  4]",23
48178,stop,"[  2   6  14 ..., -12 -12 -19]",23
48179,stop,"[ -5 -21 -25 ...,  17  17  13]",23
48180,stop,"[18 15  4 ..., 21 26 26]",23
48181,stop,"[ 280  163 -586 ..., -213   23  489]",23
48182,stop,"[  5   5  11 ...,  12 -11 -14]",23
48183,stop,"[31 25 35 ..., 38 32 31]",23
48184,stop,"[-180 -294 -248 ..., -242 -283 -310]",23
48185,stop,"[ 49  16 -43 ...,  91  60  61]",23
48186,stop,"[-12  81 -77 ..., -29  89  95]",23
48187,stop,"[-10 -67 -41 ...,  -8 -95 -90]",23
48188,stop,"[ -87  -91  -87 ..., -129 -123 -113]",23
48189,stop,"[  70  101  146 ..., -603 -458 -324]",23
48190,stop,"[-33 -36 -36 ...,  65  71  64]",23
48191,stop,"[ -87  -93  -88 ..., -165 -143 -128]",23
48192,stop,"[105 121 131 ..., 134 130 127]",23
48193,stop,"[1454 2381 2058 ..., -212 -219 -185]",23
48194,stop,"[  8  20  12 ..., -41 -35 -28]",23
48195,stop,"[ 12  36  60 ..., -13 -29 -29]",23
48196,stop,"[ 36  43  21 ..., -36 -33 -44]",23
48197,stop,"[-209 -234 -209 ..., -256 -226 -236]",23
48198,stop,"[1903 3789 9919 ...,   17   10   14]",23
48199,stop,"[-31 -38 -35 ..., -43 -37 -42]",23
48200,stop,"[-39 -48 -57 ..., -95 -98 -85]",23
48201,stop,"[436 443 448 ..., 435 437 442]",23
48202,stop,"[ -55  -59  -42 ..., -624 -723 -419]",23
48203,stop,"[ 2  4 12 ..., 13  6  6]",23
48204,stop,"[ 9 14 16 ..., 16 17 11]",23
48205,stop,"[-5 -6 -6 ..., -6 -7 -6]",23
48206,stop,"[  0   0   0 ..., -76 -13  40]",23
48207,stop,"[22 19 13 ..., 14 24 37]",23
48208,stop,"[-11 -15 -24 ...,   9   9  11]",23
48209,stop,"[44 39 35 ..., 60 55 47]",23
48210,stop,"[  9 101 124 ..., 210 191 196]",23
48211,stop,"[130 218 170 ..., 298 288 227]",23
48212,stop,"[ 1  6  8 ..., -4  0  1]",23
48213,stop,"[ 4  6  3 ..., -3 -3 -1]",23
48214,stop,"[ -4 -11 -13 ...,   0   3   8]",23
48215,stop,"[ -4  -9 -10 ...,   3  13  10]",23
48216,stop,"[-3 -5 -4 ..., 11 14 10]",23
48217,stop,"[ -6 -38 -44 ...,  67  61  34]",23
48218,stop,"[-1  2  2 ..., -2  1  2]",23
48219,stop,"[-12 -13 -12 ..., -20 -20 -19]",23
48220,stop,"[ -5  -6  -5 ..., -17 -15  -1]",23
48221,stop,"[ -1  -1  -1 ..., 135 136 137]",23
48222,stop,"[ -82  -86  -90 ...,  -56  -55 -102]",23
48223,stop,"[ 1  8  9 ..., -3  0 -6]",23
48224,stop,"[ 179  220  210 ..., -226 -191  -89]",23
48225,stop,"[127 192 309 ..., 168 240 240]",23
48226,stop,"[-151 -173 -175 ...,  144  182  182]",23
48227,stop,"[ 54  94  93 ...,  90 110  92]",23
48228,stop,"[-15 -21 -18 ...,  80  97  57]",23
48229,stop,"[62 73 49 ..., 69 39 66]",23
48230,stop,"[11 19 19 ..., 13 19 19]",23
48231,stop,"[ 212  277  322 ..., -364 -250 -364]",23
48232,stop,"[ -842 -1459 -2551 ..., 11866 11040 11492]",23
48233,stop,"[ -11  -30  -50 ..., -130 -117 -116]",23
48234,stop,"[-204 -153 -127 ...,  461  469  388]",23
48235,stop,"[ 14  43  29 ..., 105 159 148]",23
48236,stop,"[15 57 76 ..., 18 -4 11]",23
48237,stop,"[ 23  42  77 ..., 129 127 117]",23
48238,stop,"[ 100   94   76 ...,   18  -57 -143]",23
48239,stop,"[  0  -4  -2 ..., -18 -18 -11]",23
48240,stop,"[ 0 -1 -4 ..., -1  5 11]",23
48241,stop,"[ 1  3  1 ..., 10  5  0]",23
48242,stop,"[-40 -30 -19 ..., -37 -47 -52]",23
48243,stop,"[-1093 -1830 -1742 ...,   330   337   188]",23
48244,stop,"[-14 -24 -31 ...,  10  10  15]",23
